ID,City,District,Neighborhood,Condition,Type,Rooms,Area_m2,Lift,Views,Floor_number,Price,Latitude,Longitude
652,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,123,Yes,Exterior,Floor 1,595000,41.3948,2.1693
653,Barcelona,Eixample,La Sagrada Família,Good Condition,Duplex,3,121,Yes,Exterior,Floor 3,595000,41.4037,2.1735
654,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,4,125,Yes,Exterior,Floor 2,525000,41.4032,2.1569
655,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,4,145,Yes,Exterior,Floor 7,649000,41.4072,2.145
656,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Good Condition,Flat,3,176,Yes,Exterior,Floor 10,1522500,41.4098,2.2164
657,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,3,111,Yes,Exterior,Floor 6,490000,41.386,2.157
658,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,5,150,Yes,Exterior,Floor 3,545000,41.3948,2.1693
659,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,2,120,Yes,Exterior,Floor 1,599000,41.386,2.157
660,Barcelona,Sant Martí,El Poblenou,Good Condition,Flat,3,83,Yes,Exterior,Floor 2,360000,41.4036,2.1996
661,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,4,84,Yes,Exterior,Floor 2,299000,41.3788,2.1629
662,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,House,3,159,No,Exterior,Multiple,450000,41.3747,2.1603
663,Barcelona,Horta-Guinardó,La Teixonera,Good Condition,Flat,3,90,Yes,Exterior,Ground Floor,435000,41.422,2.151
664,Barcelona,Sants-Montjuïc,La Bordeta,Good Condition,Flat,2,92,Yes,Exterior,Floor 1,319000,41.3739,2.1438
665,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,2,69,Yes,Exterior,Floor 1,279500,41.4037,2.1735
666,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Good Condition,Flat,3,72,Yes,Exterior,Floor 2,240000,41.4286,2.1741
667,Barcelona,Gràcia,La Salut,Good Condition,Duplex,2,94,Yes,Exterior,Ground Floor,285000,41.414,2.158
668,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Good Condition,Flat,3,103,Yes,Exterior,Floor 4,375000,41.412,2.1825
669,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Penthouse,1,150,Yes,Exterior,Floor 8,850000,41.3948,2.1693
670,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,4,148,Yes,Exterior,Floor 1,629000,41.3835,2.1487
671,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Detached,3,155,No,Exterior,Multiple,665000,41.4197,2.0891
672,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Terraced,3,116,No,Exterior,Multiple,395000,41.4197,2.0891
673,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Detached,5,220,No,Exterior,Multiple,625000,41.4197,2.0891
674,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Detached,6,480,No,Exterior,Multiple,1350000,41.4197,2.0891
675,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,1,50,No,Exterior,Mezzanine,185000,41.3809,2.169
676,Barcelona,Les Corts,Pedralbes,Good Condition,Flat,4,180,Yes,Exterior,Floor 4,990000,41.3903,2.1078
677,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,6,305,Yes,Exterior,Floor 1,1600000,41.3913,2.1397
678,Barcelona,Les Corts,Les Corts,Good Condition,Flat,4,105,Yes,Exterior,Floor 6,420000,41.384,2.134
679,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,5,80,No,Interior,Mezzanine,299000,41.3845,2.1815
680,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,231,Yes,Exterior,Floor 3,2750000,41.3948,2.1693
681,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,3,109,Yes,Exterior,Floor 2,685000,41.3809,2.169
682,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,145,Yes,Exterior,Floor 4,760000,41.3948,2.1693
683,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Duplex,2,89,Yes,Exterior,Floor 1,550000,41.3845,2.1815
684,Barcelona,Sants-Montjuïc,La Marina De Port,Good Condition,Terraced,5,295,No,Exterior,Multiple,1075000,41.36,2.1399
685,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,5,182,Yes,Exterior,Mezzanine,990000,41.3948,2.1693
686,Barcelona,Sarrià-Sant Gervasi,Sarrià,Good Condition,Flat,5,217,Yes,Exterior,Floor 4,1150000,41.3986,2.1253
687,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,4,172,Yes,Exterior,Floor 2,1145000,41.38339,2.17691
688,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,3,220,Yes,Exterior,Floor 1,1100000,41.3913,2.1397
689,Barcelona,Les Corts,Les Corts,Good Condition,Penthouse,2,72,Yes,Exterior,Floor 6,290000,41.384,2.134
690,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,5,150,Yes,Exterior,Floor 1,750000,41.3913,2.1397
691,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Penthouse,4,197,Yes,Exterior,Floor 4,550000,41.3835,2.1487
692,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Penthouse,5,160,Yes,Exterior,Floor 3,950000,41.3913,2.1397
693,Barcelona,Eixample,El Fort Pienc,Good Condition,Flat,7,150,Yes,Exterior,Floor 4,530000,41.3985,2.1802
694,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,80,Yes,Exterior,Floor 2,245000,41.3948,2.1693
695,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,1,60,Yes,Interior,Floor 1,339000,41.3809,2.169
696,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,4,140,Yes,Exterior,Floor 11,750000,41.386,2.157
697,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Detached,3,83,No,Exterior,Multiple,335000,41.4197,2.0891
698,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Detached,6,519,No,Exterior,Multiple,1350000,41.4197,2.0891
699,Barcelona,Sants-Montjuïc,Sants,Good Condition,Flat,3,84,No,Exterior,Floor 2,245000,41.3833,2.15
700,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,4,156,Yes,Exterior,Floor 2,630000,41.38339,2.17691
701,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Good Condition,Flat,3,68,Yes,Exterior,Mezzanine,192000,41.412,2.1825
702,Barcelona,Horta-Guinardó,El Carmel,Good Condition,Flat,2,55,Yes,Exterior,Floor 2,159000,41.4256,2.15496
703,Barcelona,Sant Andreu,El Congrés I Els Indians,Good Condition,Flat,3,65,Yes,Exterior,Floor 3,190000,41.4258,2.1806
704,Barcelona,Sants-Montjuïc,La Bordeta,Good Condition,Flat,3,75,Yes,Interior,Floor 2,215000,41.3739,2.1438
705,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,3,70,Yes,Interior,Floor 1,230000,41.3718,2.1227
706,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,3,60,Yes,Exterior,Floor 5,165000,41.3718,2.1227
707,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,2,84,Yes,Exterior,Floor 1,630000,41.386,2.157
708,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,3,95,Yes,Exterior,Floor 2,349000,41.4072,2.145
709,Barcelona,Sant Martí,Provençals Del Poblenou,Good Condition,Flat,3,73,Yes,Exterior,Floor 8,229000,41.4078,2.204
710,Barcelona,Sant Martí,Provençals Del Poblenou,Good Condition,Flat,4,79,Yes,Exterior,Floor 4,195000,41.4078,2.204
711,Barcelona,Sant Martí,La Vila Olímpica Del Poblenou,Good Condition,Flat,4,139,Yes,Exterior,Floor 3,698000,41.39,2.2
712,Barcelona,Horta-Guinardó,La Font D'En Fargues,Good Condition,Semi-Detached,5,160,No,Exterior,Multiple,595000,41.4244,2.1655
713,Barcelona,Les Corts,Les Corts,Good Condition,Flat,2,88,Yes,Exterior,Floor 3,360000,41.384,2.134
714,Barcelona,Sant Martí,El Besòs I El Maresme,Good Condition,Flat,2,52,No,Exterior,Floor 1,99000,41.4131,2.2174
715,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,3,90,Yes,Exterior,Floor 5,399000,41.3835,2.1487
716,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Penthouse,2,62,Yes,Exterior,Floor 6,280000,41.386,2.157
717,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,2,80,Yes,Exterior,Floor 3,590000,41.4072,2.145
718,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,1,50,No,Exterior,Floor 2,185000,41.3809,2.169
719,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,4,114,No,Exterior,Floor 2,295000,41.38339,2.17691
720,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,4,118,Yes,Exterior,Floor 3,425000,41.4072,2.145
721,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,4,143,Yes,Exterior,Floor 3,560000,41.3788,2.1629
722,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,4,95,Yes,Exterior,Floor 4,610000,41.4037,2.1735
723,Barcelona,Les Corts,La Maternitat I Sant Ramon,Good Condition,Flat,3,60,Yes,Exterior,Floor 3,260000,41.3782,2.1211
724,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,4,150,Yes,Interior,Floor 4,850000,41.3913,2.1397
725,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,2,88,Yes,Exterior,Floor 3,360000,41.3835,2.1487
726,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Good Condition,Flat,2,90,Yes,Exterior,Ground Floor,350000,41.4063,2.165
727,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,2,67,Yes,Exterior,Floor 2,288000,41.3718,2.1227
728,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Good Condition,Flat,4,170,Yes,Exterior,Floor 6,1686000,41.4098,2.2164
729,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,3,145,Yes,Exterior,Floor 3,720000,41.4072,2.145
730,Barcelona,Sant Martí,El Besòs I El Maresme,Good Condition,Flat,2,52,No,Exterior,Floor 1,99000,41.4131,2.2174
731,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Detached,8,483,No,Exterior,Multiple,2750000,41.4197,2.0891
732,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,Detached,6,380,No,Exterior,Multiple,1850000,41.4197,2.0891
733,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,3,122,Yes,Exterior,Floor 4,835000,41.4032,2.1569
734,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,4,148,Yes,Exterior,Floor 1,629000,41.3788,2.1629
735,Barcelona,Eixample,Sant Antoni,Good Condition,Penthouse,1,34,Yes,Exterior,Floor 6,210000,41.3788,2.1629
736,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Good Condition,Flat,2,66,No,Exterior,Floor 3,200000,41.412,2.1825
737,Barcelona,Les Corts,La Maternitat I Sant Ramon,Good Condition,Flat,4,90,Yes,Exterior,Floor 7,420000,41.3782,2.1211
738,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,3,93,Yes,Exterior,Floor 1,395000,41.4072,2.145
739,Barcelona,Sant Martí,El Poblenou,Good Condition,Penthouse,2,92,No,Exterior,Floor 3,360000,41.4036,2.1996
740,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,4,84,No,Exterior,Ground Floor,299000,41.3845,2.1815
741,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,2,81,Yes,Exterior,Floor 4,299000,41.3747,2.1603
742,Barcelona,Les Corts,Les Corts,Good Condition,Flat,2,50,Yes,Interior,Floor 1,200000,41.384,2.134
743,Barcelona,Horta-Guinardó,El Guinardó,Good Condition,Flat,3,95,Yes,Exterior,Floor 6,449000,41.4195,2.1686
744,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,4,170,Yes,Exterior,Mezzanine,950000,41.3978,2.1353
745,Barcelona,Sant Martí,La Verneda I La Pau,Good Condition,Flat,4,92,Yes,Exterior,Floor 3,245000,41.424,2.203
746,Barcelona,Sant Martí,El Besòs I El Maresme,Good Condition,Flat,2,49,No,Exterior,Floor 1,99000,41.4131,2.2174
747,Barcelona,Sant Martí,La Verneda I La Pau,Good Condition,Flat,4,87,Yes,Exterior,Floor 10,230000,41.424,2.203
748,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,2,71,Yes,Exterior,Floor 3,265000,41.3835,2.1487
749,Barcelona,Sant Andreu,El Bon Pastor,Good Condition,Penthouse,3,130,Yes,Exterior,Floor 6,466000,41.43598,2.20513
750,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,4,124,Yes,Exterior,Floor 4,520000,41.3835,2.1487
751,Barcelona,Nou Barris,Porta,Good Condition,Flat,3,69,Yes,Exterior,Floor 3,176000,41.4341,2.1716
752,Barcelona,Nou Barris,La Trinitat Nova,Good Condition,Flat,3,65,No,Exterior,Floor 3,119000,41.443,2.177
753,Barcelona,Sants-Montjuïc,Sants,Good Condition,Flat,3,76,Yes,Exterior,Floor 2,280000,41.3833,2.15
754,Barcelona,Sants-Montjuïc,Hostafrancs,Good Condition,Flat,4,88,Yes,Interior,Floor 5,295000,41.3753,2.1436
755,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,4,149,Yes,Exterior,Floor 1,640000,41.3913,2.1397
756,Barcelona,Gràcia,Vallcarca I Els Penitents,Good Condition,Penthouse,1,80,Yes,Exterior,Floor 4,429000,41.407,2.141
757,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,2,69,No,Exterior,Floor 4,228000,41.3747,2.1603
758,Barcelona,Eixample,El Fort Pienc,Good Condition,Flat,3,87,Yes,Exterior,Floor 1,395000,41.3985,2.1802
759,Barcelona,Gràcia,El Coll,Good Condition,Penthouse,2,110,Yes,Exterior,Floor 4,470000,41.4175,2.151
760,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,2,88,Yes,Exterior,Ground Floor,269000,41.3788,2.1629
761,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,2,70,Yes,Exterior,Mezzanine,275000,41.3747,2.1603
762,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,3,148,Yes,Exterior,Floor 2,635000,41.4072,2.145
763,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,3,117,Yes,Exterior,Floor 4,410000,41.3747,2.1603
764,Barcelona,Sant Martí,Sant Martí De Provençals,Good Condition,Flat,3,74,No,Exterior,Floor 2,185000,41.4202,2.1963
765,Barcelona,Eixample,El Fort Pienc,Good Condition,Flat,2,72,Yes,Exterior,Floor 3,285000,41.3985,2.1802
766,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,290,Yes,Exterior,Mezzanine,2450000,41.3948,2.1693
767,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,5,123,Yes,Exterior,Floor 1,369000,41.4037,2.1735
768,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,3,83,Yes,Exterior,Floor 4,250000,41.3718,2.1227
769,Barcelona,Horta-Guinardó,El Guinardó,Good Condition,Flat,3,65,No,Interior,Floor 2,169800,41.4195,2.1686
770,Barcelona,Nou Barris,Porta,Good Condition,Flat,2,71,No,Exterior,Floor 1,245000,41.4341,2.1716
771,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,2,76,No,Interior,Floor 2,200000,41.3809,2.169
772,Barcelona,Sant Martí,El Poblenou,Good Condition,Flat,2,82,Yes,Exterior,Floor 3,398000,41.4036,2.1996
773,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,1,33,Yes,Exterior,Ground Floor,129000,41.3718,2.1227
774,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,3,60,No,Exterior,Floor 1,310000,41.4032,2.1569
775,Barcelona,Les Corts,Pedralbes,Good Condition,House,5,600,No,Exterior,Multiple,3990000,41.3903,2.1078
776,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,3,86,Yes,Exterior,Floor 1,349000,41.3809,2.169
777,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,3,160,Yes,Exterior,Ground Floor,845000,41.3978,2.1353
778,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,3,122,Yes,Exterior,Mezzanine,570000,41.386,2.157
779,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,3,86,No,Exterior,Floor 1,270000,41.3845,2.1815
780,Barcelona,Nou Barris,La Prosperitat,Good Condition,Flat,3,62,No,Exterior,Floor 1,139000,41.4425,2.1819
781,Barcelona,Nou Barris,Canyelles,Good Condition,Flat,3,96,Yes,Exterior,Floor 12,215000,41.44604,2.17797
782,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,3,120,Yes,Exterior,Floor 6,463000,41.3718,2.1227
783,Barcelona,Sants-Montjuïc,Sants,Good Condition,Flat,3,150,No,Exterior,Ground Floor,239000,41.3833,2.15
784,Barcelona,Ciutat Vella,La Barceloneta,Good Condition,Flat,3,56,No,Exterior,Floor 3,283000,41.3809,2.1894
785,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,4,81,Yes,Exterior,Floor 4,405000,41.3747,2.1603
786,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,4,113,Yes,Exterior,Floor 5,425000,41.3835,2.1487
787,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,3,83,Yes,Exterior,Floor 3,320000,41.3809,2.169
788,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Good Condition,Flat,4,116,Yes,Exterior,Floor 3,349000,41.4063,2.165
789,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Good Condition,Flat,3,83,Yes,Exterior,Floor 3,418200,41.4286,2.1741
790,Barcelona,Sants-Montjuïc,La Marina De Port,Good Condition,Flat,3,101,No,Exterior,Floor 3,260000,41.36,2.1399
791,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,4,123,Yes,Exterior,Floor 7,439000,41.4037,2.1735
792,Barcelona,Les Corts,Les Corts,Good Condition,Flat,2,185,Yes,Exterior,Floor 5,1600000,41.384,2.134
793,Barcelona,Sant Andreu,El Congrés I Els Indians,Good Condition,Flat,3,73,Yes,Exterior,Floor 3,206000,41.4258,2.1806
794,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,4,98,Yes,Exterior,Floor 1,360000,41.3835,2.1487
795,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,3,80,No,Exterior,Floor 2,250000,41.3809,2.169
796,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,2,63,No,Exterior,Mezzanine,240000,41.3845,2.1815
797,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,114,Yes,Exterior,Mezzanine,1650000,41.3948,2.1693
798,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,217,Yes,Exterior,Floor 3,2290000,41.3948,2.1693
799,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,2,72,Yes,Exterior,Floor 1,360000,41.3835,2.1487
800,Barcelona,Les Corts,Les Corts,Good Condition,Flat,4,95,Yes,Exterior,Floor 7,560000,41.384,2.134
801,Barcelona,Les Corts,Les Corts,Good Condition,Flat,4,91,Yes,Exterior,Floor 2,525000,41.384,2.134
802,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,225,Yes,Exterior,Floor 2,1975000,41.3948,2.1693
803,Barcelona,Gràcia,La Salut,Good Condition,Flat,4,122,Yes,Exterior,Floor 5,595000,41.414,2.158
804,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Penthouse,3,90,Yes,Exterior,Floor 5,1430000,41.386,2.157
805,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,6,274,Yes,Exterior,Floor 2,1190000,41.3913,2.1397
806,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,6,492,Yes,Exterior,Floor 1,4000000,41.3978,2.1353
807,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Penthouse,1,126,Yes,Exterior,Floor 6,850000,41.3948,2.1693
808,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,Good Condition,Flat,2,62,Yes,Exterior,Floor 1,390000,41.3986,2.1903
809,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,6,237,Yes,Exterior,Mezzanine,1800000,41.3948,2.1693
810,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,200,Yes,Exterior,Floor 5,1950000,41.3948,2.1693
811,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,3,134,Yes,Exterior,Floor 3,890000,41.386,2.157
812,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,7,259,Yes,Exterior,Floor 6,2450000,41.3948,2.1693
813,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,475,Yes,Exterior,Floor 3,5000000,41.3948,2.1693
814,Barcelona,Sants-Montjuïc,La Bordeta,Good Condition,Flat,4,115,Yes,Exterior,Floor 5,540000,41.3739,2.1438
815,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,6,257,Yes,Exterior,Floor 6,1250000,41.4072,2.145
816,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,4,269,Yes,Exterior,Mezzanine,1290000,41.3845,2.1815
817,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,120,Yes,Exterior,Floor 2,660000,41.3948,2.1693
818,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,3,94,Yes,Exterior,Floor 2,439000,41.4037,2.1735
819,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,3,120,Yes,Exterior,Mezzanine,650000,41.3788,2.1629
820,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,2,74,Yes,Exterior,Mezzanine,363400,41.3948,2.1693
821,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,2,129,Yes,Exterior,Mezzanine,840000,41.3845,2.1815
822,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,2,93,Yes,Exterior,Floor 1,720000,41.3845,2.1815
823,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,3,134,Yes,Exterior,Floor 1,880000,41.3845,2.1815
824,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Good Condition,Duplex,2,91,No,Exterior,Ground Floor,360000,41.4098,2.2164
825,Barcelona,Sant Martí,La Verneda I La Pau,Good Condition,Flat,3,92,Yes,Exterior,Floor 4,210000,41.424,2.203
826,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,5,197,Yes,Exterior,Floor 3,2500000,41.3948,2.1693
827,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,1,72,No,Exterior,Floor 1,275000,41.3845,2.1815
828,Barcelona,Sant Martí,El Clot,Good Condition,Flat,3,125,Yes,Exterior,Floor 3,498000,41.40995,2.19082
829,Barcelona,Sant Martí,El Clot,Good Condition,Flat,3,81,Yes,Exterior,Floor 2,217000,41.40995,2.19082
830,Barcelona,Horta-Guinardó,El Guinardó,Good Condition,Flat,4,105,Yes,Exterior,Ground Floor,320000,41.4195,2.1686
831,Barcelona,Sant Martí,La Verneda I La Pau,Good Condition,Flat,1,70,Yes,Exterior,Floor 1,180000,41.424,2.203
832,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,2,48,No,Exterior,Floor 1,250000,41.3747,2.1603
